id,success_prob
0,0.323196423049232
1,0.6215256803686487
2,0.21464359068231684
3,0.7013601035439432
4,0.6575410968754996
5,0.46844007419302525
6,0.4306245852404366
7,0.479081216296963
8,0.24756443912687437
9,0.6547824779692781
10,0.7184681876013702
11,0.34302887698655415
12,0.5475461968591271
13,0.4505412562391058
14,0.48773258570299294
15,0.2810987970417187
16,0.5012114288676688
17,0.6846320374932227
18,0.8332963479836379
19,0.5964933091922531
20,0.5853198719275087
21,0.561886735453276
22,0.38512332825228907
23,0.6838929430423349
24,0.6064702996679461
25,0.489430519863067
26,0.7968923789609346
27,0.7995291988597307
28,0.37149220936132804
29,0.3684131983534529
30,0.4712572960675212
31,0.31539101164223976
32,0.4958263068511239
33,0.3477038292806556
34,0.625288704961268
35,0.16293388670384257
36,0.21605917750454365
37,0.5287277549565547
38,0.36314072060476216
39,0.8218385308389342
40,0.2538250218745171
41,0.6778316594978059
42,0.621921472775424
43,0.5582003285211921
44,0.5270392155097697
45,0.3999232629332816
46,0.218460694572419
47,0.5561350991382603
48,0.36220880674844935
49,0.38187285084167993
50,0.2573284219746784
51,0.4679938653725377
52,0.6062471655986066
53,0.2279454909987093
54,0.6573529560416405
55,0.2721458751111404
56,0.2897986640457336
57,0.4675870990744958
58,0.34507798123350153
59,0.4292352981891868
60,0.59964131265534
61,0.2769996631644581
62,0.37601253857397143
63,0.7571419521526558
64,0.2289457821944688
65,0.22840988534119083
66,0.5568216222519569
67,0.5798802130362446
68,0.5022738542785847
69,0.3188746685333781
70,0.4108368970798769
71,0.29921381662547636
72,0.40675243551435686
73,0.39795499493776976
74,0.4100220317079305
75,0.6547528217796955
76,0.44220784973973615
77,0.40941364581282685
78,0.71515193792471
79,0.564653120918193
80,0.6932942986110346
81,0.2619299050806823
82,0.5836837951633456
83,0.5235087514578691
84,0.2502019051332625
85,0.7547274911239602
86,0.6122209403581972
87,0.15026807911983547
88,0.47914677151038365
89,0.6327594695778521
90,0.7387636082113553
91,0.45732262743435886
92,0.2992949444779687
93,0.580723089228094
94,0.4413036696012139
95,0.40024074145274574
96,0.760599624503403
97,0.3695419942522456
98,0.22901409865535233
