id,current_amount
0,11.50189489616829
1,12.54830286718418
2,12.511957723986074
3,12.041093469230029
4,11.140979384186254
5,13.691818251057828
6,13.350734945552215
7,12.457691677706041
8,14.15990822009044
9,14.177307831882459
10,14.090507950495867
11,12.9039254867476
12,12.086887996776031
13,16.021792222361892
14,13.268082436223803
15,13.958670457749657
16,13.777792905393369
17,13.959922994750196
18,14.314910588523896
19,12.37393471204791
20,13.23223017258643
21,14.874995578657954
22,13.15019647811969
23,13.451939529661988
24,13.656655924010115
25,12.038957502801434
26,14.20984990198468
27,12.250909719855676
28,13.966403854740005
29,13.421877358936277
30,14.235807873616404
31,12.34103248020186
32,12.715097742533134
33,11.63537117466247
34,14.265258506563143
35,11.555212248914975
36,14.44430686753184
37,11.841462350800208
38,11.529469692149561
39,11.797027939059625
40,12.98003704448019
41,12.599726380713523
42,12.32642082302934
43,11.457501043231396
44,13.644940681013967
45,14.178977002453095
46,12.222318568522486
47,12.384450424742223
48,15.655232289117446
49,11.992778059311108
50,14.584432899472773
51,12.53563989129532
52,12.546179267253127
53,15.146566620373903
54,11.808077843468537
55,11.27041007598395
56,12.18129541658165
57,12.932068230533776
58,11.089798801203385
59,11.098990640741153
60,12.569899156379162
61,14.756972229463457
62,11.873266585141769
63,14.582099738610935
64,13.532911927885246
65,12.693738380020505
66,14.173644218356747
67,13.832959863173448
68,12.417915285780865
69,15.016588290932933
70,13.75587281016723
71,16.02938711600292
72,12.46513918377364
73,13.640570548237122
74,13.893151422064278
75,12.2059390717253
76,11.637427333613859
77,15.740270766794342
78,13.522240232557087
79,13.335536420572932
80,12.553583394023685
81,12.981840141024605
82,14.877083555301322
83,11.91963429977356
84,13.89662041190164
85,12.81805904608901
86,12.56516364700139
87,14.07601678861935
88,13.529411394114135
89,15.1155672016878
90,12.385375962321575
91,11.920992664093749
92,13.91688324658617
93,13.444310574587117
94,13.303977003352509
95,11.212425166407135
96,12.555725186841018
97,15.001020774939397
98,13.665898817341116
99,13.877256914350857
100,14.5985793068362
101,14.3681728291762
102,12.287110403586897
